Ticker,Sector,28-Dec-17,1-Jan-18,2-Jan-18,3-Jan-18,4-Jan-18,7-Jan-18,8-Jan-18,9-Jan-18,10-Jan-18,11-Jan-18,14-Jan-18,15-Jan-18,16-Jan-18,17-Jan-18,18-Jan-18,21-Jan-18,22-Jan-18,23-Jan-18,24-Jan-18,25-Jan-18,28-Jan-18,29-Jan-18,30-Jan-18,31-Jan-18,1-Feb-18,4-Feb-18,5-Feb-18,6-Feb-18,7-Feb-18,8-Feb-18,11-Feb-18,12-Feb-18,13-Feb-18,14-Feb-18,15-Feb-18,18-Feb-18,19-Feb-18,20-Feb-18,22-Feb-18,25-Feb-18,26-Feb-18,27-Feb-18,28-Feb-18,1-Mar-18,4-Mar-18,5-Mar-18,6-Mar-18,
UTTARABANK,Bank," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "," 400,080,340 "
UTTARAFIN,NBFI," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "," 125,220,480 "
WATACHEM,Pharmaceuticals," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "," 9,121,613 "
WMSHIPYARD,Industrial," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "," 166,280,503 "
YOUSUFLOUR,Foods & Allied, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
ZAHEENSPIN,Textile," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "," 249,338,331 "
ZAHINTEX,Textile," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "," 74,389,590 "
ZEALBANGLA,Foods & Allied," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "," 6,000,000 "
AMANFEED,Foods & Allied," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "," 116,160,000 "
KDSALTD,Industrial," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "," 60,060,000 "
SIMTEX,Textile," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "," 65,917,500 "
REGENTTEX,Textile," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "," 115,500,000 "
ITC,IT," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "," 104,052,000 "
SEMLLECMF,Mutual Fund," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "," 50,000,000 "
VAMLBDMF1,Mutual Fund," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "," 104,320,000 "
DSSL,Textile," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "," 132,250,000 "
DOREENPWR,Fuel & Power," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "," 105,600,000 "
BNICL,Insurance," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "," 44,250,000 "
ACMELAB,Pharmaceuticals," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "," 211,601,700 "
ETL,Textile," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "," 158,400,000 "
YPL,Industrial,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000,68145000
FORTUNE,Tannery,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000,108640000
VAMLRBBF,Mutual Fund,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000,158745000
CAPMBDBLMF,Mutual Fund,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000,50131000
PDL,Textile,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000,127125000
SEMLIBBLSF,Mutual Fund,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000
SHEPHERD,Textile,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6,136626584.6
NURANI,Textile,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000,91300000
BBSCABLES,Industrial,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000,138000000
AAMRANET,IT,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209,53041209
ICBAGRANI1,Mutual Fund,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000,98151000
OIMEX,Industrial,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200,50481200
NAHEEACP,Industrial,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000,42000000
